body,positive,negative,neutral,rated,comment_id,video_id,date
First video i see of you and already fake. Good job,0,1,0,1,UgwkHi8FfFqozu7c4KJ4AaABAg,ItYOdWRo0JY,2019-02-02T09:09:34Z
I know you kept the phone,0,0,1,1,UgzW7fsgMi69R6kAwId4AaABAg,ItYOdWRo0JY,2019-02-02T15:21:21Z
88k dislikes? lol,0,0,1,1,Ugx4KB7k_ICVaZQ2wEF4AaABAg,ItYOdWRo0JY,2019-02-02T08:23:55Z
This is fake,0,1,0,1,UgyxOmvheXI9zGew9Y94AaABAg,ItYOdWRo0JY,2019-02-02T09:29:07Z
Spoiled ass rich kid spends 900 dollars just to leave it to a machine,0,1,0,1,UgwzyOax_drXWG3jOiN4AaABAg,ItYOdWRo0JY,2019-02-02T07:02:23Z
I knew it was fake,0,1,0,1,Ugzv58zTMeZfpDgPMop4AaABAg,ItYOdWRo0JY,2019-02-02T05:52:05Z
Why u copied david vlas,0,1,0,1,UgzAqKwf0o009ApY3MR4AaABAg,ItYOdWRo0JY,2019-02-02T09:48:54Z
I feel bad. I REALLY WANT THAT IPHoNE 10,0,1,0,1,UgxB5H5EFQFrasQn1pd4AaABAg,ItYOdWRo0JY,2019-02-02T09:31:36Z
Your a looser hope your parents are proud of you lol,0,1,0,1,UgycxDfFOi_IcCnelXR4AaABAg,ItYOdWRo0JY,2019-02-02T21:03:08Z
Fake as balls,0,1,0,1,UgyZShAMkRvX07KWBkd4AaABAg,ItYOdWRo0JY,2019-02-02T16:33:02Z
Hello,0,0,1,1,UgxDtJ9AOI6PscwC_WN4AaABAg,ItYOdWRo0JY,2019-02-02T13:24:48Z
"Damn Video !!!
Your Drama made us Angry !!! 😠😡",0,0,1,1,Ugw9OiwctL8mYgpxRu14AaABAg,ItYOdWRo0JY,2019-02-02T14:15:49Z
So you bought a stolen iphone,0,0,1,1,UgwSt3D-9k7mfsJEJzZ4AaABAg,ItYOdWRo0JY,2019-02-02T04:26:50Z
You are a waste dude,0,1,0,1,UgwR6rAgy2CpahFQZtt4AaABAg,ItYOdWRo0JY,2019-02-02T03:53:34Z
Your Stupid For Selling The Iphone X,0,1,0,1,UgxXBGm_7yz2ZBrM-KZ4AaABAg,ItYOdWRo0JY,2019-02-02T21:05:05Z
you are like unbelievably stupid,0,1,0,1,UgyY7FonKGL-CC21JGB4AaABAg,ItYOdWRo0JY,2019-02-02T05:36:37Z
Why so much hate? Guys chill,0,0,1,1,UgzCp0d0Br6ji61W0BR4AaABAg,ItYOdWRo0JY,2019-02-02T18:10:09Z
That is so messed up,0,1,0,1,Ugy-UnErAg23Btoph3x4AaABAg,ItYOdWRo0JY,2019-02-01T01:53:55Z
I fuckin hate rich people,0,1,0,1,Ugw4WM4x9DueZbBScdZ4AaABAg,ItYOdWRo0JY,2019-01-31T19:17:09Z
Very bad acting,0,1,0,1,UgyE8i_ojjhTiG6eUE14AaABAg,ItYOdWRo0JY,2019-02-01T05:59:21Z
YOU ARE SOOO FUCKIN DUMB,0,1,0,1,UgzMQEKfKFVAIaA1Yqt4AaABAg,ItYOdWRo0JY,2019-02-01T20:38:03Z
You must choose T-Market,0,0,1,1,UgxS4PC3-OY2z2QDSDp4AaABAg,ItYOdWRo0JY,2019-02-02T02:42:10Z
I got the Gillette ad on this video,0,0,1,1,Ugz30Kp33HpylWmJOrp4AaABAg,ItYOdWRo0JY,2019-02-02T00:29:02Z
U wasted ur phone,0,1,0,1,UgyjbGzSgblA_tO5aV94AaABAg,ItYOdWRo0JY,2019-02-01T07:11:39Z
Every iphone fans are angry as hell maybe because that shit was stupid and how that phone is expensive,0,0,1,1,UgxzFQCtmIGfv3t5_fx4AaABAg,ItYOdWRo0JY,2019-02-01T00:18:40Z
Pull it back,0,0,1,1,UgyH8e0dATsIGwf_-994AaABAg,ItYOdWRo0JY,2019-02-01T22:00:38Z
Fuck you bitch,0,1,0,1,UgyHnHb3Kzs3sg2TDTt4AaABAg,ItYOdWRo0JY,2019-01-31T22:51:57Z
Someoneee Is Watching Techrex To Much,0,0,1,1,UgwJ5Dsm36AyKAaKskt4AaABAg,ItYOdWRo0JY,2019-02-01T14:13:00Z
Why would you recycle it?! 😭,0,1,0,1,UgxfpJQkmIsaYqnPfYd4AaABAg,ItYOdWRo0JY,2019-02-01T05:28:19Z
"Lol
Hahahahaha",0,0,1,1,Ugxr28-dA_QRWI44fYB4AaABAg,ItYOdWRo0JY,2019-02-01T08:26:18Z
Dude wtf wrong with you i mean come on  m8,0,1,0,1,UgxjI1lvwqzQF5zwwh94AaABAg,ItYOdWRo0JY,2019-01-31T19:54:04Z
Lies,0,1,0,1,Ugzvl6eaqisCPGKNN5Z4AaABAg,ItYOdWRo0JY,2019-02-02T00:55:53Z
Your so bad at lying u put flawless not good on condition,0,1,0,1,UgzsNw3iQnhEZri98254AaABAg,ItYOdWRo0JY,2019-01-31T22:42:51Z
It's a scammm,0,1,0,1,UgzCqacTA4aRen3zvB14AaABAg,ItYOdWRo0JY,2019-01-30T14:30:59Z
Stupid moron 900 bucks boooooo,0,1,0,1,Ugy-fVAHTGJFm6DvUV54AaABAg,ItYOdWRo0JY,2019-01-30T14:21:53Z
Honesty I think he put the fake one in,0,1,0,1,Ugxez13EeojXhaKiuZl4AaABAg,ItYOdWRo0JY,2019-01-31T18:24:51Z
Where did his ID go did he even got it back,0,0,1,1,Ugy7Q_cvVoVoKTz6ghR4AaABAg,ItYOdWRo0JY,2019-01-29T12:26:12Z
Why do we hate him?,0,0,1,1,UgwkJNhd1_iWEuxZW3F4AaABAg,ItYOdWRo0JY,2019-01-30T05:32:44Z
2:51 that red truck on the right tho!,0,0,1,1,Ugw77Qh8rWs5hTqH-NN4AaABAg,ItYOdWRo0JY,2019-01-31T15:05:10Z
I think they sold him a fake iPhone LOL,0,0,1,1,UgzELI5ThC5uLQixSmZ4AaABAg,ItYOdWRo0JY,2019-01-31T00:15:07Z
Fucking stupid dumbass,0,1,0,1,UgzfhFAHK2rIb0yLqN14AaABAg,ItYOdWRo0JY,2019-01-30T17:53:56Z
This is clickbait,0,1,0,1,UgyxdggQJSizsv_xxi14AaABAg,ItYOdWRo0JY,2019-01-31T16:30:32Z
This man drove to compton of all places i'm shocked you didn't get mugged lol,0,0,1,1,UgwK2VFhDPgWW0ax0MV4AaABAg,ItYOdWRo0JY,2019-01-31T17:09:52Z
03.37 your welcome,0,0,1,1,UgyOTtXd2Z4adP0CIa54AaABAg,ItYOdWRo0JY,2019-01-29T14:00:31Z
Wtf What a kid!!!,0,1,0,1,UgyDNvFrIAqeKphhhpN4AaABAg,ItYOdWRo0JY,2019-01-29T08:18:24Z
Should’ve sold it back to apple for exchanged it. Even could have sold it on kijiji or something (if you were Canadian).,0,0,1,1,UgxfpCv8eS1BZbtPDkR4AaABAg,ItYOdWRo0JY,2019-01-30T21:40:53Z
what a good waste of 900$,0,1,0,1,UgxyLHcqVjJS7awPkAB4AaABAg,ItYOdWRo0JY,2019-01-31T14:57:18Z
Try use a fake iPhone,0,0,1,1,Ugxg2rdJsya9VlTDjkt4AaABAg,ItYOdWRo0JY,2019-01-30T08:31:03Z
U are a kind person😁👏,1,0,0,1,UgwTHUgTPBxRu8bz6-l4AaABAg,ItYOdWRo0JY,2019-01-30T12:56:09Z
Donations welcome here😊,0,0,1,1,UgxuZS7EMhYqBC7Soct4AaABAg,ItYOdWRo0JY,2019-01-29T18:07:53Z
Why is everyone so pissed it's his money wtf let him do what he wants you broke ass pricks,0,0,1,1,UgyY-xY2nQxtLl01CQJ4AaABAg,ItYOdWRo0JY,2019-01-31T19:09:16Z
Go fuck ur self the worst utuber!😤😤😤😖😖😖😖🤯🤯🤯🤯🤯,0,1,0,1,UgxzcN-6VSAgxJgPffp4AaABAg,ItYOdWRo0JY,2019-01-31T14:23:26Z
"fucking liar you didn't buy any phone
you did put the fake iphone again",0,1,0,1,Ugyh7YEI4zSMCCv0bN94AaABAg,ItYOdWRo0JY,2019-01-31T18:15:38Z
bruh a iphone x cost alot like alot like rlly,0,0,1,1,UgypQQ4fENCt27txP0N4AaABAg,ItYOdWRo0JY,2019-01-29T11:40:34Z
So many dislikes HAHAHAHAHAHAHA!!! LMFAO,0,0,1,1,Ugxk_zoXMWDGKfOrbZF4AaABAg,ItYOdWRo0JY,2019-01-30T22:23:00Z
NOOO,0,0,0,1,UgydJuVNsisDMWZ-VGF4AaABAg,ItYOdWRo0JY,2019-01-28T16:28:51Z
This video is awful !,0,1,0,1,UgyUwNVs0w1mkO8q76R4AaABAg,ItYOdWRo0JY,2019-01-29T06:57:01Z
He left his iPhone but with this video he got more than 1000€,0,0,1,1,UgxLujJHwjom5Oitoid4AaABAg,ItYOdWRo0JY,2019-01-28T12:48:12Z
Why the fuck wouldn’t you recycle it? You selfish shit,0,1,0,1,UgweZbeXOZlKHnK1-VV4AaABAg,ItYOdWRo0JY,2019-01-29T05:33:54Z
nigga both your phones are fake foh!!,0,1,0,1,Ugwpm0aMXvmuDSI_DU54AaABAg,ItYOdWRo0JY,2019-01-28T02:03:46Z
you should have more subscribers *in minus*,0,0,1,1,UgxtqDOW-SphTSaD4gd4AaABAg,ItYOdWRo0JY,2019-01-28T11:18:01Z
Another mediocre looking kid trying to be cool on YouTube... No thank you.,0,1,0,1,UgwpUeFY1mXn3IZgWrN4AaABAg,ItYOdWRo0JY,2019-01-28T03:13:20Z
india,0,0,1,1,UgzSYGzCo7LIuw7SbPB4AaABAg,ItYOdWRo0JY,2019-01-28T13:32:04Z
Wait you survived compton,0,0,1,1,Ugweg0Pk9kpCvfrieF94AaABAg,ItYOdWRo0JY,2019-01-29T00:12:26Z
Look at the dislike of this video,0,0,1,1,Ugw2aK-u-gedf3t6Nb54AaABAg,ItYOdWRo0JY,2019-01-28T07:59:03Z
So annoying,0,1,0,1,UgzFBoi_8guVg-hXOUJ4AaABAg,ItYOdWRo0JY,2019-01-29T07:10:33Z
"Damn u got scammed boi.

Also, privileged",0,1,0,1,Ugw4XTU0vcwtIJOBiM94AaABAg,ItYOdWRo0JY,2019-01-28T22:19:30Z
Android don't take icrap haha iPhone sucks lol,0,0,1,1,Ugwog8MFMrgjfj96dgd4AaABAg,ItYOdWRo0JY,2019-01-28T21:43:20Z
I hate this guy so much,0,1,0,1,Ugy9I13jEnprpEDa6Ml4AaABAg,ItYOdWRo0JY,2019-01-28T20:03:59Z
Lol both phones are fake. He got scammed at a 7/11,0,0,1,1,Ugwx_zur79r_dxTWRjt4AaABAg,ItYOdWRo0JY,2019-01-28T20:48:03Z
I would have taken that bitch back,0,0,1,1,UgwTlwOFDw_yjANE5mB4AaABAg,ItYOdWRo0JY,2019-01-28T22:08:37Z
Can I get the fake iphone,0,0,1,1,UgznP-IFaDSVlf0puXh4AaABAg,ItYOdWRo0JY,2019-01-28T05:01:27Z
250 dollars,0,0,1,1,Ugysny-ZwJMFKDHmpWV4AaABAg,ItYOdWRo0JY,2019-01-27T04:01:53Z
This pisses me off,0,1,0,1,UgwfaeghydkKi2C8rWR4AaABAg,ItYOdWRo0JY,2019-01-27T02:21:17Z
Nah nah it’s the fake one,0,1,0,1,Ugyt5BXifFiwb9MZPdp4AaABAg,ItYOdWRo0JY,2019-01-27T11:59:41Z
Lol,0,0,1,1,UgzlfKDg_cZ_rfh4hM14AaABAg,ItYOdWRo0JY,2019-01-27T13:50:43Z
On GOD,0,0,1,1,Ugz_-Gokf-_KYAhASg14AaABAg,ItYOdWRo0JY,2019-01-27T00:34:16Z
Why did u leave it,0,0,1,1,Ugy2-zY-JKvPqrEqErt4AaABAg,ItYOdWRo0JY,2019-01-27T10:32:33Z
Fake,0,1,0,1,UgxTeDOHaCgnkQ4lzKh4AaABAg,ItYOdWRo0JY,2019-01-27T20:43:53Z
Dick head why’d you waste a 1000 dollar phone,0,1,0,1,UgzA_vpwwhZA_4MuBB54AaABAg,ItYOdWRo0JY,2019-01-27T19:58:56Z
Lmao clickbait. Too easy to catch the cuts where he cancel it. Fake.,0,1,0,1,UgxNyZYaX8yBzNvFdWZ4AaABAg,ItYOdWRo0JY,2019-01-27T06:36:33Z
Yes pull it back,0,0,1,1,UgzDmpwJXe3P2NJ3ez94AaABAg,ItYOdWRo0JY,2019-01-27T04:12:20Z
"Fuck you!!! Why waste something so nice that I can’t afford half of!

Lol",0,1,0,1,Ugze6MeYHGjgIlratDd4AaABAg,ItYOdWRo0JY,2019-01-27T03:58:06Z
So tired of these spoiled ass teens on YouTube that haven’t been through shit,0,1,0,1,UgwrOX5wDV7mPsSke4J4AaABAg,ItYOdWRo0JY,2019-01-27T02:10:34Z
1:27 Lol the Mexico ban,0,0,1,1,UgxnrJIpUxbpWRaVgdJ4AaABAg,ItYOdWRo0JY,2019-01-27T21:55:47Z
The video starts at 3:33 thank me with a like,0,0,1,1,UgxymLhRPYPgwFSQXd94AaABAg,ItYOdWRo0JY,2019-01-27T13:06:34Z
Wow 87k dislikes. Dude that was retarded. Your best bet was to give it to one of those fans in the store.,0,1,0,1,Ugy-6XHzQizGYetFcX54AaABAg,ItYOdWRo0JY,2019-01-27T04:57:37Z
He donated the fake one...,0,0,1,1,UgzaCz4-EgJmrxasM094AaABAg,ItYOdWRo0JY,2019-01-27T01:23:04Z
that was fake iphone,0,0,1,1,UgzdxC_idplx2D9wa_F4AaABAg,ItYOdWRo0JY,2019-01-26T09:59:20Z
Who took pictures,0,0,1,1,Ugxdu2o445Mqie4Qz9d4AaABAg,ItYOdWRo0JY,2019-01-26T08:59:45Z
I think this stupid i neef a phone smh,0,1,0,1,Ugzco8LeA2oURZFCRG94AaABAg,ItYOdWRo0JY,2019-01-25T21:57:14Z
People are b*tching about how he gave up 1000 bucks for something stupid... he has made that back 10 times over with the views on this video lmao,0,0,1,1,UgxXLuLtkJx0puPEbJN4AaABAg,ItYOdWRo0JY,2019-01-26T02:44:16Z
this looks good,1,0,0,1,UgjVVUkF3LLWNXgCoAEC,PpcNQNJmU9Y,2016-07-14T00:24:28Z
You got finessed bruh,0,0,1,1,UgzqT-j0-KOMRdJeujJ4AaABAg,ItYOdWRo0JY,2019-01-25T22:22:02Z
This guy...... I just want to punch him,0,1,0,1,Ugw7QnkMseKDYYRgyxl4AaABAg,ItYOdWRo0JY,2019-01-26T05:01:53Z
7:30 Drake n the background,0,0,1,1,Ugz1lqWnFbgHbBqoCIN4AaABAg,ItYOdWRo0JY,2019-01-26T21:50:12Z
Cool,1,0,0,1,UgzhYX7nMHIoIuivJKB4AaABAg,ItYOdWRo0JY,2019-01-26T09:37:00Z
I saw this at my local Wal-Mart recently,0,0,1,1,Ugy1ppp3_AkUX4-Upkt4AaABAg,ItYOdWRo0JY,2019-01-26T15:19:41Z
I hate you,0,1,0,1,UgzzbL4aLwsC1lttSlR4AaABAg,ItYOdWRo0JY,2019-01-26T21:02:44Z
You fuckin dumb,0,1,0,1,UgypQpXQTLUwCP8yAr94AaABAg,ItYOdWRo0JY,2019-01-26T20:35:47Z
YOU ARE SO ANNOYING,0,1,0,1,UgxEa7yvrJ6P5nO9XSl4AaABAg,ItYOdWRo0JY,2019-01-26T15:44:11Z
Recommend squad were u at?,0,0,1,1,UgwE9grk6DmqCuyE3F54AaABAg,ItYOdWRo0JY,2019-01-25T21:14:30Z
👎,0,0,0,1,Ugj_ggswAXchSngCoAEC,PpcNQNJmU9Y,2016-07-08T11:17:20Z
Another talent Matthew possess .,1,0,0,1,UgwsvtG8cZmcHp_jynx4AaABAg,0tO_l_Ed5Rs,2019-07-29T22:00:27Z
I kinda love this.. its not mumble rap b.s plus Matt looks hot<3,1,0,0,1,Ugxn2Ag15UkrVAtPDh54AaABAg,0tO_l_Ed5Rs,2020-03-11T22:15:20Z
"Damn this was hot 🔥




Garbage",0,1,0,1,UgwSEMlR6JDf-DM9lZl4AaABAg,0tO_l_Ed5Rs,2020-07-16T19:07:12Z
"love this , mathew you killed it",1,0,0,1,Ugy1Wp2qqlNY2212gCt4AaABAg,0tO_l_Ed5Rs,2020-07-31T15:15:35Z
Same amount of likes as dislikes,0,0,1,1,UgxgjfITs-prp08s4i14AaABAg,0tO_l_Ed5Rs,2020-02-26T22:36:06Z
22k up and 22k down wtf...,0,0,1,1,UgxMbgcjhXRKA2gJ3v54AaABAg,0tO_l_Ed5Rs,2020-04-20T05:08:45Z
Dang matt you killin it.,1,0,0,1,Ugxv28EU_oNlNd7b13h4AaABAg,0tO_l_Ed5Rs,2020-03-24T22:22:26Z
Bruh the good ol days,1,0,0,1,Ugzo7Rf5bNJFl6e5mYR4AaABAg,0tO_l_Ed5Rs,2019-12-28T22:40:42Z
Bro I love you but PLEASE never again brother. This was trash.,0,1,0,1,UgzhroIKWgbKVesGA_p4AaABAg,0tO_l_Ed5Rs,2020-07-30T19:37:45Z
Best song ever,1,0,0,1,UgxU0Pzs3N6MMRDgSdV4AaABAg,0tO_l_Ed5Rs,2020-01-11T15:12:48Z
Mathew s lyrics are great thou,1,0,0,1,UgyRgqDxNbS1_4I63dJ4AaABAg,0tO_l_Ed5Rs,2019-08-13T03:35:16Z
Lol,0,0,1,1,UgwbmdvBi99UTcUHaBt4AaABAg,0tO_l_Ed5Rs,2019-07-17T00:29:08Z
hahah that sucks,0,1,0,1,UgwoEXnwwihOWl8TNSV4AaABAg,0tO_l_Ed5Rs,2019-10-24T03:55:05Z
22K likes and 22K dislikes WTF IS WITH THAT,0,0,1,1,UgyP2nkzYkxehWzc9eh4AaABAg,0tO_l_Ed5Rs,2020-04-12T14:08:03Z
"22k likes 22k dislikes

Perfectly balanced as all things should be",0,0,1,1,UgxIyNUe3MMsNBIs49N4AaABAg,0tO_l_Ed5Rs,2020-07-20T15:18:45Z
I love  this  matthew santoro  and  your  great  at everything  you  do,1,0,0,1,UgyI90OZdukRk5jrXGN4AaABAg,0tO_l_Ed5Rs,2020-06-08T23:03:42Z
WOW 🤩 this actually made me FEEL something for once😍 thanks Matt.,1,0,0,1,UgwwjSdNTjJMRIlraPd4AaABAg,0tO_l_Ed5Rs,2020-03-06T07:42:06Z
"Not great but not terrible, I give it 3.5",0,0,1,1,UgyCygV7R6j9vaUyMvB4AaABAg,0tO_l_Ed5Rs,2019-08-10T16:54:57Z
whats up with the dislikes,0,0,1,1,UgxTTQOTBvcjN_IQAZJ4AaABAg,0tO_l_Ed5Rs,2017-12-29T16:59:15Z
Really cool ! Why all the thumb downs ? Whose disliking this ?,1,0,0,1,UgyhMGl30WlRz-VHXQt4AaABAg,0tO_l_Ed5Rs,2021-01-11T21:14:00Z
This is like It's Everyday Day Bro's self hating cousin,0,0,1,1,UgwhMhTDKNAFZJcOXkt4AaABAg,0tO_l_Ed5Rs,2020-06-16T05:50:19Z
2019 still the best track ever made.,1,0,0,1,Ugw_PgzgXl_1nVrHqKV4AaABAg,0tO_l_Ed5Rs,2019-08-27T20:30:10Z
Gross,0,1,0,1,Ugwq8nzzE3fTJedN9zh4AaABAg,0tO_l_Ed5Rs,2019-04-11T15:06:26Z
🤔,0,0,1,1,UgxB2ypVR5BNciy1qQZ4AaABAg,0tO_l_Ed5Rs,2019-02-01T17:50:34Z
I'm hella late but good job matt,1,0,0,1,UgzYexcaXBJ0LynLTOF4AaABAg,0tO_l_Ed5Rs,2018-10-24T15:59:36Z
Definitely doesn't deserve dislikes on that level.,1,0,0,1,Ugyni2W3FKuZDHttnjp4AaABAg,0tO_l_Ed5Rs,2019-02-27T17:23:26Z
This made me cringe out of my skin,0,1,0,1,UgyukBrzkLO56R6AYtl4AaABAg,0tO_l_Ed5Rs,2019-05-27T20:55:53Z
Bro when's the next song don't let the haters stop you,1,0,0,1,Ugxr5x-GjFOABloQKV14AaABAg,0tO_l_Ed5Rs,2019-01-10T02:18:07Z
Popped in my head today forgot how hard they went,0,0,1,1,Ugx7Jr9kZFS_h2U-5454AaABAg,0tO_l_Ed5Rs,2019-01-07T20:56:16Z
This songs trash,0,1,0,1,UgwLLbqBrAObe2drP5J4AaABAg,0tO_l_Ed5Rs,2019-03-16T06:20:11Z
Who came here for mathew,0,0,1,1,UgzXIuj7e3EONfCl-ZF4AaABAg,0tO_l_Ed5Rs,2019-05-15T18:45:44Z
matthew you should become a rapper,1,0,0,1,UgzGBY1UTZtRhbi1g194AaABAg,0tO_l_Ed5Rs,2019-03-13T17:36:52Z
Love this so much. Matthew you are a beautiful man. Dont stop doing what your doing. You be you.,1,0,0,1,Ugw14k_O9DwNi2ImCSp4AaABAg,0tO_l_Ed5Rs,2018-09-17T13:24:04Z
The beat almost sounds like Every Day Bro,0,0,1,1,Ugx0WI-r4WL4TlCgOrh4AaABAg,0tO_l_Ed5Rs,2019-06-24T22:59:47Z
not bad actually..,1,0,0,1,UgwJHx07Hjq99EpujQd4AaABAg,0tO_l_Ed5Rs,2018-10-14T16:23:03Z
This is super fresh lol good job Matt,1,0,0,1,UgyHfJNaY-bgI_30eFB4AaABAg,0tO_l_Ed5Rs,2019-03-15T01:02:38Z
Missed opportunity. Should've added the knowledge whale mating call at the end lol,0,0,1,1,UgyzEeDYlymjjkhUWX54AaABAg,0tO_l_Ed5Rs,2019-06-24T02:15:20Z
that like dislike ratio tho,0,0,1,1,UgyxEwD40D1Xa9VrTdF4AaABAg,0tO_l_Ed5Rs,2019-06-14T14:15:08Z
White people have ruined rap.. Thanks Marshal.,0,1,0,1,UgzhjZRIetnA5VAAa4R4AaABAg,0tO_l_Ed5Rs,2019-05-28T10:07:15Z
Bro This is embarrassing,0,1,0,1,UgybkduDHGbvbAj_Vp94AaABAg,0tO_l_Ed5Rs,2019-04-18T06:40:42Z
I don't get why all the dislikes. This isn't bad.,1,0,0,1,UgwJnSiT01EhJJym8zl4AaABAg,0tO_l_Ed5Rs,2019-04-01T07:45:31Z
lemme guess is it 0% matt?,0,0,1,1,Ugy-s0T6kmL-9vhwlUN4AaABAg,0tO_l_Ed5Rs,2018-07-17T00:52:33Z
Underrated,1,0,0,1,Ugw_yUIuD020h9TcGIZ4AaABAg,0tO_l_Ed5Rs,2018-03-05T18:43:25Z
Dope trackguyz!,1,0,0,1,UgxXDo6_Q8JEq7r-OhJ4AaABAg,0tO_l_Ed5Rs,2018-03-15T21:22:49Z
dam i love the thumbnail,1,0,0,1,UgwSy2unEcNog8zWiQR4AaABAg,0tO_l_Ed5Rs,2018-03-06T01:56:17Z
from the live stream,0,0,1,1,UgyendO2dGoidphu0FJ4AaABAg,0tO_l_Ed5Rs,2018-06-24T20:25:24Z
Matt dropping bars!! Awesome job Matt!!!!,1,0,0,1,UgyDduR44vVonzXkWyN4AaABAg,0tO_l_Ed5Rs,2018-07-15T12:51:39Z
y so many dis likes,0,0,1,1,UgzvRJbqrX7sMtlN8IZ4AaABAg,0tO_l_Ed5Rs,2018-03-30T22:51:14Z
My bad lit,0,0,1,1,UgwCAMVXv1YctNdMwXp4AaABAg,0tO_l_Ed5Rs,2018-02-20T02:40:45Z
Wait i am the blind granny i see blurs but none of these rappers sound like matthew. Am i wrong? Thank you for helping me,0,0,1,1,UgzPXvEQzr-m9gdfBUR4AaABAg,0tO_l_Ed5Rs,2018-05-06T06:16:47Z
I feel like Elevans part was the best and Matts after,1,0,0,1,UgzxCp63Q0YHleBDIht4AaABAg,0tO_l_Ed5Rs,2018-04-01T20:32:16Z
"matt you straight dissen jake and rice, love it !",1,0,0,1,Ugx4maz9Jy5xA8TIp894AaABAg,0tO_l_Ed5Rs,2018-03-27T10:45:11Z
I like this so much well done Mathew,1,0,0,1,UgzcERV4W97B8btODml4AaABAg,0tO_l_Ed5Rs,2018-03-25T13:41:51Z
Matt! This is so good. Production quality on point. Words on point. You all sounded so good! Loved it!!! - Kristen,1,0,0,1,Ugxmpl6cGSCAJUsTfFF4AaABAg,0tO_l_Ed5Rs,2018-05-15T18:55:53Z
This ain’t that bad guys ...,1,0,0,1,Ugwgee2Xg36YfdaqOJR4AaABAg,0tO_l_Ed5Rs,2018-04-05T01:52:23Z
Did you google these lyrics?,0,0,1,1,UgxiLV-kEK9l6nM4h154AaABAg,0tO_l_Ed5Rs,2018-01-15T20:55:14Z
TBH the first guy was actually decent but Matt and the other guy are just a bit cringey,0,1,0,1,UgyavCqis6yNLKRODwJ4AaABAg,0tO_l_Ed5Rs,2018-02-01T19:09:46Z
"Sick beats Matt, sick beats.",1,0,0,1,UgwT9F3OFVNxlrwMgDl4AaABAg,0tO_l_Ed5Rs,2018-02-04T00:00:30Z
lol,0,0,1,1,UgzbR7lkM_Vgy4Semn94AaABAg,0tO_l_Ed5Rs,2018-02-03T01:45:54Z
My fav part audit it I got it lit,1,0,0,1,UgziBKs3B7btyR0hWOd4AaABAg,0tO_l_Ed5Rs,2018-02-09T21:43:17Z
"You lost a subsciber by stooping to the mass sheeple populations medium of ""music"". Rap is for sheeple.",0,1,0,1,Ugwa9MV2ERDWlc2pRnV4AaABAg,0tO_l_Ed5Rs,2018-01-22T18:43:45Z
100% cool (IMHO),1,0,0,1,Ugwb8flg9cGO8KuZocB4AaABAg,0tO_l_Ed5Rs,2018-01-26T02:05:53Z
i was expecting that its fook coo,0,0,1,1,UgwJIEx24o8UsHuONc94AaABAg,0tO_l_Ed5Rs,2018-01-27T20:06:02Z
No comment,0,0,1,1,Ugx_3_qvCcJwcNnDW6x4AaABAg,0tO_l_Ed5Rs,2018-02-09T04:44:02Z
This was....really bad. Worse than his depression.,0,1,0,1,Ugxeg25mNs4dlEZyJiF4AaABAg,0tO_l_Ed5Rs,2018-01-09T05:37:39Z
Cringe terrible music..,0,1,0,1,UgycikBfCvOsPy0KTDx4AaABAg,0tO_l_Ed5Rs,2018-01-06T03:54:53Z
Matthew stop,0,1,0,1,UgxdxTeScRZYIHpIZQt4AaABAg,0tO_l_Ed5Rs,2018-01-06T02:18:16Z
still better than gucci,1,0,0,1,UgyTLH8fe9YecyFMP8d4AaABAg,0tO_l_Ed5Rs,2018-01-31T23:41:54Z
The likes and dislikes are even,0,0,1,1,UgzHb2I5-tAfbnVyNKx4AaABAg,0tO_l_Ed5Rs,2018-01-26T17:58:20Z
"Wow the likes vs dislikes are truly divided, 21k vs 21k =0",0,0,1,1,Ugz6UVMz817dhMrbqyV4AaABAg,0tO_l_Ed5Rs,2018-01-14T08:43:54Z
The like/dislike ratio is very bad,0,0,1,1,Ugy6cXsS2WiBwmzQuWF4AaABAg,0tO_l_Ed5Rs,2018-01-03T23:45:02Z
Ayyyy he went hard,0,0,1,1,UgxpikXbm4-RUXA12IF4AaABAg,0tO_l_Ed5Rs,2017-12-21T13:43:44Z
21k likes and 21k dislikes XD,0,0,1,1,UgxhGjlg5C0oWhm5Xvl4AaABAg,0tO_l_Ed5Rs,2017-12-17T14:52:42Z
Ey that was actually pretty good,1,0,0,1,UgwKto97pMKGpKs3LCx4AaABAg,0tO_l_Ed5Rs,2017-12-17T04:09:40Z
"This is good!.
Why does this have soo many dislikes?",1,0,0,1,UgxvMOe0aHLod0C_yAV4AaABAg,0tO_l_Ed5Rs,2017-12-17T15:14:00Z
"Deletes awesome gaming channel for swearing 







Mmmmmmmmmmmmmmmmmm",0,0,1,1,Ugj935oEbJbMg3gCoAEC,0tO_l_Ed5Rs,2017-12-13T23:51:04Z
He's actually really good,1,0,0,1,UgzdQzZrkiiAU3S1jTZ4AaABAg,0tO_l_Ed5Rs,2017-12-28T03:44:32Z
"20k dislikes,",0,0,1,1,UgyzUEPPK9ivom6rqUZ4AaABAg,0tO_l_Ed5Rs,2017-12-10T21:34:09Z
Kinda bad to where I wanna see how bad it is again 💀,0,0,1,1,UgzVVz7o5Bv7d3bb1rZ4AaABAg,0tO_l_Ed5Rs,2017-12-14T03:53:18Z
Unsubscribing.,0,1,0,1,Ugy3NrnURkjBiaGBCKt4AaABAg,0tO_l_Ed5Rs,2017-12-21T17:45:31Z
